type,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,icao_code,iata_code,timezone
small_airport,Benjina Airport,-6.06613,134.273971,AS,ID,ID-MA,Maikoor Island,WAPK,BJK,Asia/Jayapura
medium_airport,Namniwel Airport,-3.143159,126.976469,AS,ID,ID-MA,Namniwel,WAPN,NAM,Asia/Jayapura
medium_airport,Pattimura International Airport,-3.71026,128.089005,AS,ID,ID-MA,Ambon,WAPP,AMQ,Asia/Jayapura
small_airport,Namlea Airport,-3.236887,127.100215,AS,ID,ID-MA,Namlea,WAPR,,Asia/Jayapura
small_airport,Taliabu Island Airport,-1.6426299810409546,124.55899810791016,AS,ID,ID-MU,Tikong-Taliabu Island,WAPT,TAX,Asia/Jayapura
small_airport,Wahai Airport,-2.8114,129.484,AS,ID,ID-MA,Wahai,WAPV,WBA,Asia/Jayapura
small_airport,Maratua Airport,2.19759,118.599361,AS,ID,ID-KI,Maratua,WAQC,RTU,Asia/Makassar
small_airport,Robert Atty Bessing,3.575256,116.619769,AS,ID,ID-KU,Malinau,,LNU,Asia/Makassar
medium_airport,Kalimarau Airport,2.14776,117.430705,AS,ID,ID-KI,Tanjung Redeb - Borneo Island,WAQT,BEJ,Asia/Makassar
medium_airport,Abdul Rachman Saleh Airport,-7.929099,112.714233,AS,ID,ID-JI,Malang,WARA,MLG,Asia/Jakarta
small_airport,Ngloram Airport,-7.195522,111.545287,AS,ID,ID-JT,Blora,WARC,CPF,Asia/Jakarta
small_airport,Notohadinegoro Airport,-8.242494,113.693476,AS,ID,ID-JI,Jember,WARE,JBB,Asia/Jakarta
medium_airport,Adisutjipto Airport,-7.78818,110.431999,AS,ID,ID-YO,Yogyakarta,WAHH,JOG,Asia/Jakarta
small_airport,Pagerungan Airport,-6.956515,115.931107,AS,ID,ID-JI,Sapeken,WARP,,Asia/Jakarta
medium_airport,Adisumarmo Airport,-7.516044,110.757492,AS,ID,ID-JT,Surakarta,WAHQ,SOC,Asia/Jakarta
large_airport,Juanda International Airport,-7.37983,112.787003,AS,ID,ID-JI,Surabaya,WARR,SUB,Asia/Jakarta
medium_airport,Achmad Yani Airport,-6.970732,110.373244,AS,ID,ID-JT,Semarang,WAHS,SRG,Asia/Jakarta
small_airport,Trunojoyo Airport,-7.022391,113.887699,AS,ID,ID-JI,Sumenep,WART,SUP,Asia/Jakarta
small_airport,Harun Thohir Airport,-5.723628,112.678889,AS,ID,ID-JI,Bawean,WARW,BXW,Asia/Jakarta
small_airport,Ayawasi Airport,-1.159779,132.464082,AS,ID,ID-PD,Ayawasi,WASA,AYW,Asia/Jayapura
small_airport,Stenkol Airport,-2.1033,133.5164,AS,ID,ID-PB,Bintuni,,NTI,Asia/Jayapura
small_airport,Abresso Airport,-1.496771,134.175,AS,ID,ID-PB,Ransiki-Papua Island,WASC,RSK,Asia/Jayapura
small_airport,Kebar Airport,-0.810418,133.054937,AS,ID,ID-PB,Kebar,,KEQ,Asia/Jayapura
medium_airport,Fakfak Airport,-2.920508,132.267011,AS,ID,ID-PB,Fakfak,WASF,FKQ,Asia/Jayapura
small_airport,Inanwatan Airport,-2.127447,132.160056,AS,ID,ID-PB,Inanwatan,WASI,INX,Asia/Jayapura
medium_airport,Kaimana Airport,-3.6446,133.695116,AS,ID,ID-PB,Kaimana,WASK,KNG,Asia/Jayapura
small_airport,Merdey Airport,-1.591154,133.295867,AS,ID,ID-PB,Merdei-Papua Island,,RDE,Asia/Jayapura
small_airport,Marinda Airport,-0.423056,130.773333,AS,ID,ID-PB,Waisai,WASN,RJM,Asia/Jayapura
medium_airport,Babo Airport,-2.53224,133.438995,AS,ID,ID-PB,Babo,WASO,BXB,Asia/Jayapura
medium_airport,Rendani Airport,-0.891833,134.048996,AS,ID,ID-PB,Manokwari,WAUU,MKW,Asia/Jayapura
medium_airport,Domine Eduard Osok Airport,-0.894,131.287,AS,ID,ID-PB,Sorong,WASS,SOQ,Asia/Jayapura
small_airport,Teminabuan Airport,-1.44545,132.021139,AS,ID,ID-PB,Atinjoe,WAST,TXM,Asia/Jayapura
small_airport,Kambuaya Airport,-1.316815,132.286987,AS,ID,ID-PD,Kambuaya-Papua Island,WASU,KBX,Asia/Jayapura
small_airport,Wasior Airport,-2.720434,134.505902,OC,ID,ID-PB,Wasior,WASW,WSR,Asia/Jayapura
small_airport,AA Bere Tallo (Haliwen) Airport,-9.074841,124.903285,AS,ID,ID-NT,Atambua,WATA,ABU,Asia/Makassar
small_airport,Bajawa Soa (Turelelo) Airport,-8.70777,121.058243,AS,ID,ID-NT,"Soa, Ngada",,BJW,Asia/Makassar
small_airport,Frans Xavier Seda Airport,-8.639514,122.238135,AS,ID,ID-NT,Waioti,WATC,MOF,Asia/Makassar
small_airport,H. Hasan Aroeboesman (Ende) Airport,-8.849114,121.66101,AS,ID,ID-NT,Ende,WATE,ENE,Asia/Makassar
small_airport,Frans Sales Lega Airport,-8.596171,120.478177,AS,ID,ID-NT,"Satar Tacik, Manggarai",WATG,RTG,Asia/Makassar
small_airport,Larantuka Gewayentana Airport,-8.274424,123.002,AS,ID,ID-NT,Tiwatobi,WATL,LKA,Asia/Makassar
small_airport,Alor Island - Mali Airport,-8.13234,124.597,AS,ID,ID-NT,Kabola,WATM,ARD,Asia/Makassar
small_airport,Komodo Airport,-8.480694,119.888306,AS,ID,ID-NT,"Labuan Bajo, Manggarai Barat",WATO,LBJ,Asia/Makassar
small_airport,John Becker Airport,-8.015716,127.200179,AS,ID,ID-NT,Pur-Pura,WATQ,,Asia/Jayapura
small_airport,David Constantijn Saudale Airport,-10.7673,123.0747,AS,ID,ID-NT,Ba'a - Rote Island,WATR,RTI,Asia/Makassar
small_airport,Sabu-Tardanu Airport,-10.4924,121.8482,AS,ID,ID-NT,Sabu-Sawu Island,WATS,SAU,Asia/Makassar
small_airport,El Tari Airport,-10.1716,123.670998,AS,ID,ID-NT,Kupang,WATT,KOE,Asia/Makassar
small_airport,Wonopito Airport,-8.361805,123.438554,AS,ID,ID-NT,Lewoleba,WATW,LWE,Asia/Makassar
medium_airport,Wamena Airport,-4.097324,138.952417,AS,ID,ID-PP,Wamena,WAVV,WMX,Asia/Jayapura
small_airport,Betoambari Airport,-5.486037,122.569823,AS,ID,ID-SG,Bau Bau,WAWB,BUW,Asia/Makassar
medium_airport,Matahora Airport,-5.293996,123.634,AS,ID,ID-SG,Wangi-wangi Island,WAWD,WNI,Asia/Makassar
small_airport,Selayar - Haji Aroeppala Airport,-6.17921,120.437479,AS,ID,ID-SN,Benteng,WAWH,KSR,Asia/Makassar
small_airport,Arung Palakka Airport,-4.459582,120.310436,AS,ID,ID-SN,Bone,,APD,Asia/Makassar
medium_airport,Sangia Nibandera Airport,-4.338158,121.524047,AS,ID,ID-SG,Kolaka,WAWP,KXB,Asia/Makassar
small_airport,Sugimanuru Airport,-4.763298,122.566352,AS,ID,ID-SG,Raha,WAWR,RAQ,Asia/Makassar
small_airport,Soroako Airport,-2.530582,121.356096,AS,ID,ID-SN,Soroako,WAWS,SQR,Asia/Makassar
small_airport,Pongtiku Airport,-3.04474,119.821999,AS,ID,ID-SN,Makale,,TTR,Asia/Makassar
small_airport,Haluoleo Airport,-4.08161,122.417999,AS,ID,ID-SG,Kendari,WAWW,KDI,Asia/Makassar
small_airport,Anduki Airport,4.635158,114.378748,AS,BN,BN-BE,Seria,WBAK,,Asia/Brunei
small_airport,Stebbins Airport,63.515999,-162.278,NA,US,US-AK,Stebbins,,WBB,America/Nome
medium_airport,Bintulu Airport,3.12385010719,113.019996643,AS,MY,MY-13,Bintulu,WBGB,BTU,Asia/Kuching
small_airport,Belaga Airport,2.652143,113.767043,AS,MY,MY-13,Belaga,WBGC,BLG,Asia/Kuching
small_airport,Long Semado Airport,4.21700000763,115.599998474,AS,MY,MY-13,Long Semado,WBGD,LSM,Asia/Kuching
small_airport,Long Lellang Airport,3.4210000038099997,115.153999329,AS,MY,MY-13,Long Datih,WBGF,LGL,Asia/Kuching
medium_airport,Kuching International Airport,1.487364,110.352859,AS,MY,MY-13,Kuching,WBGG,KCH,Asia/Kuching
small_airport,Long Seridan Airport,3.976087,115.067303,AS,MY,MY-13,Long Seridan,WBGI,ODN,Asia/Kuching
medium_airport,Limbang Airport,4.808300018310547,115.01000213623047,AS,MY,MY-13,Limbang,WBGJ,LMN,Asia/Kuching
medium_airport,Mukah Airport,2.881944,112.043333,AS,MY,MY-13,Mukah,WBGK,MKM,Asia/Kuching
small_airport,Long Akah Airport,3.310909,114.785553,AS,MY,MY-13,Long Akah,WBGL,LKH,Asia/Kuching
medium_airport,Marudi Airport,4.178734,114.330318,AS,MY,MY-13,Marudi,WBGM,MUR,Asia/Kuching
small_airport,Sematan Airport,1.812678,109.765391,AS,MY,MY-13,Sematan,WBGN,BSE,Asia/Kuching
small_airport,Kapit Airport,2.01052374505,112.931468248,AS,MY,MY-13,Kapit,WBGP,KPI,Asia/Kuching
small_airport,Bakalalan Airport,3.974,115.617996,AS,MY,MY-13,Bakalalan,WBGQ,BKM,Asia/Kuching
medium_airport,Miri Airport,4.32201,113.987,AS,MY,MY-13,Miri,WBGR,MYY,Asia/Kuching
medium_airport,Sibu Airport,2.2616,111.985001,AS,MY,MY-13,Sibu,WBGS,SBW,Asia/Kuching
small_airport,Long Sukang Airport,4.55222,115.494003,AS,MY,MY-13,Long Sukang,WBGU,LSU,Asia/Kuching
small_airport,Lawas Airport,4.84917,115.407997,AS,MY,MY-13,Lawas,WBGW,LWY,Asia/Kuching
medium_airport,Bario Airport,3.734648,115.478548,AS,MY,MY-13,Bario,WBGZ,BBN,Asia/Kuching
small_airport,Semporna Airport,4.454596,118.595023,AS,MY,MY-12,Semporna,WBKA,SMM,Asia/Kuching
medium_airport,Lahad Datu Airport,5.03241,118.32376,AS,MY,MY-12,Lahad Datu,WBKD,LDU,Asia/Kuching
small_airport,Telupid Airport,5.62861,117.125999,AS,MY,MY-12,Telupid,WBKE,TEL,Asia/Kuching
small_airport,Keningau Airport,5.355487,116.164884,AS,MY,MY-12,Keningau,WBKG,KGU,Asia/Kuching
small_airport,Sahabat [Sahabat 16] Airport,5.087779998779297,119.09400177001953,AS,MY,MY-12,Sahabat,WBKH,SXS,Asia/Kuching
medium_airport,Kota Kinabalu International Airport,5.932743,116.049324,AS,MY,MY-12,Kota Kinabalu,WBKK,BKI,Asia/Kuching
medium_airport,Labuan Airport,5.301667,115.248333,AS,MY,MY-15,Labuan,WBKL,LBU,Asia/Kuching
small_airport,Tomanggong Airport,5.40257,118.65763,AS,MY,MY-12,Tomanggong,WBKM,TMG,Asia/Kuching
small_airport,Long Pasia Airport,4.409756,115.724473,AS,MY,MY-12,Long Miau,WBKN,GSA,Asia/Kuching
small_airport,Sepulot Airport,4.732999801635742,116.46700286865234,AS,MY,MY-12,Sepulot,WBKO,SPE,Asia/Kuching
small_airport,Pamol Airport,5.996571,117.404795,AS,MY,MY-12,Pamol,WBKP,PAY,Asia/Kuching
small_airport,Ranau Airport,5.957793,116.680191,AS,MY,MY-12,Ranau,WBKR,RNU,Asia/Kuching
medium_airport,Sandakan Airport,5.900899887084961,118.05899810791016,AS,MY,MY-12,Sandakan,WBKS,SDK,Asia/Kuching
small_airport,Kudat Airport,6.924111,116.837068,AS,MY,MY-12,Kudat,WBKT,KUD,Asia/Kuching
medium_airport,Tawau Airport,4.31338,118.12152,AS,MY,MY-12,Tawau,WBKW,TWU,Asia/Kuching
medium_airport,Mulu Airport,4.048329830169678,114.80500030517578,AS,MY,MY-13,Mulu,WBMU,MZV,Asia/Kuching
large_airport,Brunei International Airport,4.9442,114.928001,AS,BN,BN-BM,Bandar Seri Begawan,WBSB,BWN,Asia/Brunei
small_airport,Tanjung Manis Airport,2.17784,111.202003,AS,MY,MY-13,Belawai,WBTM,TGC,Asia/Kuching
small_airport,"Al Ain Airport Ain District, Shabwah Governorate, Yemen",14.859579,45.545705,AS,YE,YE-SH,Ain District,,WDA,Asia/Aden
small_airport,Wedau Airport,-10.0954,150.0826,OC,PG,PG-MBA,Wedau,,WED,Pacific/Port_Moresby
small_airport,Welshpool Airport,-38.682382,146.445331,OC,AU,AU-VIC,Welshpool,,WHL,Australia/Melbourne
medium_airport,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,0.458647,101.444321,AS,ID,ID-RI,Pekanbaru,WIBB,PKU,Asia/Jakarta
medium_airport,Pinang Kampai Airport,1.609114,101.433492,AS,ID,ID-RI,Dumai,WIBD,DUM,Asia/Jakarta
medium_airport,Japura Airport,-0.352808,102.334999,AS,ID,ID-RI,Rengat-Sumatra Island,WIBJ,RGT,Asia/Jakarta
small_airport,Sungai Pakning Bengkalis Airport,1.37,102.139999,AS,ID,ID-RI,Bengkalis-Sumatra Island,WIBS,SEQ,Asia/Jakarta
small_airport,Raja Haji Abdullah Airport,1.05287,103.391517,AS,ID,ID-KR,Tanjung Balai-Karinmunbesar Island,,TJB,Asia/Jakarta
medium_airport,Kertajati International Airport,-6.648924,108.166692,AS,ID,ID-JB,Kertajati,WICA,KJT,Asia/Jakarta
small_airport,Budiarto Airport,-6.293171,106.57,AS,ID,ID-BT,Tangerang-Java Island,WIRR,RTO,Asia/Jakarta
medium_airport,Husein Sastranegara International Airport,-6.90063,107.575996,AS,ID,ID-JB,Bandung,WICC,BDO,Asia/Jakarta
small_airport,Penggung Airport,-6.757,108.538849,AS,ID,ID-JB,Cirebon-Java Island,WICD,CBN,Asia/Jakarta
small_airport,Cibeureum Airport,-7.3466,108.246002,AS,ID,ID-JB,Tasikmalaya-Java Island,WICM,TSY,Asia/Jakarta
small_airport,Nusawiru Airport,-7.719895,108.488995,AS,ID,ID-JB,Cijulang,WICN,CJN,Asia/Jakarta
small_airport,Tambelan Airport,0.979922,107.564658,AS,ID,ID-KR,Tambelan,,TBX,Asia/Jakarta
medium_airport,Hang Nadim International Airport,1.12103,104.119003,AS,ID,ID-KR,Batam,WIDD,BTH,Asia/Jakarta
small_airport,Tuanku Tambusai Airport,0.845431,100.370154,AS,ID,ID-RI,Pasir Pengarayan,,PPR,Asia/Jakarta
small_airport,Letung Airport,2.96447,105.75484,AS,ID,ID-KR,Bukit Padi,WIDL,LMU,Asia/Jakarta
small_airport,Matak Airport,3.34812,106.258003,AS,ID,ID-KR,Palmatak,,MWK,Asia/Jakarta
small_airport,Raja Haji Fisabilillah International Airport,0.92397,104.53341,AS,ID,ID-KR,Tanjung Pinang-Bintan Island,WIDN,TNJ,Asia/Jakarta
small_airport,Dabo Airport,-0.479611,104.579498,AS,ID,ID-KR,Pasirkuning-Singkep Island,WIDS,SIQ,Asia/Jakarta
small_airport,Muko Muko Airport,-2.541058,101.087651,AS,ID,ID-BE,Muko Muko,,MPC,Asia/Jakarta
medium_airport,Halim Perdanakusuma International Airport,-6.266610145568848,106.89099884033203,AS,ID,ID-JK,Jakarta,WIHH,HLP,Asia/Jakarta
small_airport,Pondok Cabe Air Base,-6.3369598388671875,106.76499938964844,AS,ID,ID-JK,Jakarta,WIHP,PCB,Asia/Jakarta
large_airport,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,AS,ID,ID-BT,Jakarta,WIII,CGK,Asia/Jakarta
medium_airport,Radin Inten II International Airport,-5.246803,105.182531,AS,ID,ID-LA,Bandar Lampung,WILL,TKG,Asia/Jakarta
small_airport,Muhammad Taufiq Kiemas Airport,-5.211562,103.936501,AS,ID,ID-LA,Krui,WILP,TFY,Asia/Jakarta
small_airport,Malikus Saleh Airport,5.22668,96.950302,AS,ID,ID-AC,Lhok Seumawe-Sumatra Island,WIMA,LSW,Asia/Jakarta
medium_airport,Binaka Airport,1.16628,97.704327,AS,ID,ID-SU,Gunungsitoli,WIMB,GNS,Asia/Jakarta
medium_airport,Aek Godang Airport,1.4001,99.430496,AS,ID,ID-SU,Padang Sidempuan,WIME,AEG,Asia/Jakarta
small_airport,Jenderal Besar Abdul Haris Nasution Airport,0.948056,99.533333,AS,ID,ID-SS,Mandailing,WIMF,JHN,Asia/Jakarta
medium_airport,Soewondo Air Force Base,3.558425,98.672275,AS,ID,ID-SU,Medan,WIMK,MES,Asia/Jakarta
large_airport,Kualanamu International Airport,3.637847,98.870566,AS,ID,ID-SU,Beringin,WIMM,KNO,Asia/Jakarta
small_airport,Silangit Airport,2.25973,98.991898,AS,ID,ID-SU,Siborong-Borong,WIMN,DTB,Asia/Jakarta
small_airport,Sibisa Airport,2.601967,98.962381,AS,ID,ID-SU,Parapat-Sumatra Island,WIMP,SIW,Asia/Jakarta
medium_airport,Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,AS,ID,ID-SU,Sibolga (Pinangsori),WIMS,FLZ,Asia/Jakarta
medium_airport,Alas Leuser Airport,3.391456,97.863726,AS,ID,ID-AC,Kutacane,,LSR,Asia/Jakarta
small_airport,H A S Hanandjoeddin International Airport,-2.744109,107.754535,AS,ID,ID-BB,Tanjung Pandan,WIKT,TJQ,Asia/Jakarta
medium_airport,Nanga Pinoh Airport,-0.34864,111.746155,AS,ID,ID-KB,Nanga Pinoh-Borneo Island,WIOG,NPO,Asia/Pontianak
small_airport,Liku Airport,1.737455,109.324002,AS,ID,ID-KB,Paloh,WIOH,,Asia/Pontianak
medium_airport,Rahadi Osman Airport,-1.817165,109.963469,AS,ID,ID-KB,Ketapang,WIOK,KTG,Asia/Pontianak
medium_airport,Ranai Airport,3.90871,108.388,AS,ID,ID-KR,Ranai-Natuna Besar Island,,NTX,Asia/Jakarta
medium_airport,Supadio Airport,-0.150711,109.403999,AS,ID,ID-KB,Pontianak,WIOO,PNK,Asia/Pontianak
medium_airport,Pangsuma Airport,0.834579,112.940217,AS,ID,ID-KB,Putussibau-Borneo Island,WIOP,PSU,Asia/Pontianak
medium_airport,Tebelian Airport,-0.045214,111.458049,AS,ID,ID-KB,Sintang,WIOS,SQG,Asia/Pontianak
small_airport,Sultan Thaha Airport,-1.638685,103.645063,AS,ID,ID-JA,Jambi,WIJJ,DJB,Asia/Jakarta
small_airport,Silampari Airport,-3.288165,102.91449,AS,ID,ID-SS,Lubuk Linggau,WIPB,LLJ,Asia/Jakarta
small_airport,Muara Bungo Airport,-1.541635,102.181613,AS,ID,ID-JA,Muara Bungo,,BUU,Asia/Jakarta
medium_airport,Depati Amir Airport,-2.1622,106.139,AS,ID,ID-BB,Pangkal Pinang,WIKK,PGK,Asia/Jakarta
medium_airport,Fatmawati Soekarno Airport,-3.8637,102.338997,AS,ID,ID-BE,Bengkulu,WIGG,BKS,Asia/Jakarta
medium_airport,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,AS,ID,ID-SS,Palembang,WIPP,PLM,Asia/Jakarta
medium_airport,Pendopo Airport,-3.2860701084136963,103.87999725341797,AS,ID,ID-SS,Talang Gudang-Sumatra Island,WIPQ,PDO,Asia/Jakarta
medium_airport,Minangkabau International Airport,-0.786917,100.280998,AS,ID,ID-SB,Padang (Katapiang),WIEE,PDG,Asia/Jakarta
small_airport,Atung Bungsu Airport,-4.0225,103.379167,AS,ID,ID-SS,Bentayan,WIPY,PXA,Asia/Jakarta
small_airport,Teuku Cut Ali Airport,3.16904,97.288299,AS,ID,ID-AC,Tapaktuan,,TPK,Asia/Jakarta
medium_airport,Cut Nyak Dhien Airport,4.040998,96.253312,AS,ID,ID-AC,Kuala Pesisir,WITC,MEQ,Asia/Jakarta
small_airport,Lasikin Airport,2.411328,96.327722,AS,ID,ID-AC,Lubang,,LKI,Asia/Jakarta
medium_airport,Rembele Airport,4.72113,96.851943,AS,ID,ID-AC,Takengon,WITK,TXE,Asia/Jakarta
medium_airport,Lhok Sukon Airport,5.06951,97.259201,AS,ID,ID-AC,Lhok Sukon-Sumatra Island,WITL,LSX,Asia/Jakarta
small_airport,Maimun Saleh Airport,5.874668,95.33967,AS,ID,ID-AC,Sabang,WITN,SBG,Asia/Jakarta
medium_airport,Sultan Iskandar Muda International Airport,5.525087,95.41997,AS,ID,ID-AC,Banda Aceh,WITT,BTJ,Asia/Jakarta
small_airport,Sungai Tiang Airport,4.330277919769287,102.3949966430664,AS,MY,MY-06,Taman Negara,WMAN,SXT,Asia/Kuala_Lumpur
small_airport,Mersing Airport,2.389148,103.874183,AS,MY,MY-01,Mersing,WMAU,MEP,Asia/Kuala_Lumpur
small_airport,Sitiawan Airport,4.2222,100.6993,AS,MY,MY-08,Sitiawan,WMBA,SWY,Asia/Kuala_Lumpur
small_airport,Taiping (Tekah) Airport,4.866432,100.715381,AS,MY,MY-08,Taiping,WMBI,TPG,Asia/Kuala_Lumpur
medium_airport,Tioman Airport,2.81818,104.160004,AS,MY,MY-06,Tioman Island,WMBT,TOD,Asia/Kuala_Lumpur
medium_airport,Sultan Abdul Halim Airport,6.189670085906982,100.39800262451172,AS,MY,MY-02,Alor Satar,WMKA,AOR,Asia/Kuala_Lumpur
medium_airport,RMAF Butterworth Air Base,5.46592,100.390999,AS,MY,MY-07,Butterworth,WMKB,BWH,Asia/Kuala_Lumpur
medium_airport,Sultan Ismail Petra Airport,6.1668500900268555,102.29299926757812,AS,MY,MY-03,Kota Baharu,WMKC,KBR,Asia/Kuala_Lumpur
medium_airport,Kuantan Airport,3.7753899097442627,103.20899963378906,AS,MY,MY-06,Kuantan,WMKD,KUA,Asia/Kuala_Lumpur
medium_airport,Kerteh Airport,4.53722,103.427002,AS,MY,MY-11,Kerteh,WMKE,KTE,Asia/Kuala_Lumpur
medium_airport,Sultan Azlan Shah Airport,4.567969799041748,101.09200286865234,AS,MY,MY-08,Ipoh,WMKI,IPH,Asia/Kuala_Lumpur
medium_airport,Senai International Airport,1.64131,103.669998,AS,MY,MY-01,Johor Bahru,WMKJ,JHB,Asia/Kuala_Lumpur
large_airport,Kuala Lumpur International Airport,2.74558,101.709999,AS,MY,MY-10,Sepang,WMKK,KUL,Asia/Kuala_Lumpur
medium_airport,Langkawi International Airport,6.329730033874512,99.72869873046875,AS,MY,MY-02,Langkawi,WMKL,LGK,Asia/Kuala_Lumpur
medium_airport,Malacca International Airport,2.265613,102.252778,AS,MY,MY-04,Malacca,WMKM,MKZ,Asia/Kuala_Lumpur
medium_airport,Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,AS,MY,MY-11,Kuala Terengganu,WMKN,TGG,Asia/Kuala_Lumpur
medium_airport,Penang International Airport,5.297140121459961,100.2770004272461,AS,MY,MY-07,Penang,WMKP,PEN,Asia/Kuala_Lumpur
small_airport,Pulau Pangkor Airport,4.244719982147217,100.5530014038086,AS,MY,MY-08,Pangkor Island,WMPA,PKG,Asia/Kuala_Lumpur
small_airport,LTS Pulau Redang Airport,5.764804,103.004942,AS,MY,MY-11,Redang,WMPR,RDN,Asia/Kuala_Lumpur
medium_airport,Sultan Abdul Aziz Shah International Airport,3.130579948425293,101.54900360107422,AS,MY,MY-10,Subang,WMSA,SZB,Asia/Kuala_Lumpur
small_airport,Decatur Shores Airport,48.500171,-122.813973,NA,US,US-WA,Decatur,,DTR,America/Los_Angeles
small_airport,Mathilda Batlayeri Airport,-7.848354,131.337068,AS,ID,ID-MA,Saumlaki-Yamdena Island,WAPS,SXK,Asia/Jayapura
small_airport,Atauro Airport,-8.243133,125.606378,AS,TL,TL-AT,Vila,WPAT,AUT,Asia/Dili
medium_airport,Suai Airport,-9.30331039428711,125.28700256347656,AS,TL,TL-CO,Suai,WPDB,UAI,Asia/Dili
medium_airport,Presidente Nicolau Lobato International Airport,-8.546562,125.524507,AS,TL,TL-DI,Dili,WPDL,DIL,Asia/Dili
medium_airport,Cakung Airport,-8.486479,126.399981,AS,TL,TL-BA,Baucau,WPEC,BCH,Asia/Dili
small_airport,Maliana Airport,-8.97224,125.214996,AS,TL,TL-BO,Maliana,WPMN,MPT,Asia/Dili
medium_airport,Rota Do Sândalo Oecusse Airport,-9.19806,124.343002,AS,TL,TL-OE,Oecussi-Ambeno,WPOC,OEC,Asia/Dili
small_airport,Viqueque Airport,-8.88379955291748,126.37300109863281,AS,TL,TL-VI,Viqueque,WPVQ,VIQ,Asia/Dili
small_airport,Sanggata/Sangkimah Airport,0.3847,117.543,AS,ID,ID-KI,Sanggata/Sangkimah,,SGQ,Asia/Makassar
small_airport,Yuvai Semaring Airport,3.900495,115.690089,AS,ID,ID-KU,Long Bawan,WAQJ,LBW,Asia/Makassar
small_airport,LNG Badak Airport,0.121656,117.476558,AS,ID,ID-KI,Bontang-Borneo Island,WALC,BXT,Asia/Makassar
small_airport,Nunukan Airport,4.134001,117.669546,AS,ID,ID-KU,Nunukan-Nunukan Island,WAQA,NNX,Asia/Makassar
small_airport,Tanah Grogot Airport,-1.885541,116.256809,AS,ID,ID-KI,Tanah Grogot,WRLH,TNB,Asia/Makassar
small_airport,Long Apung Airport,1.704486,114.970297,AS,ID,ID-KU,Long Apung-Borneo Island,WAQL,LPU,Asia/Makassar
small_airport,Muara Wahau Airport,1.193225,116.955886,AS,ID,ID-KI,Miau Baru,WALW,,Asia/Makassar
medium_airport,Paya Lebar Air Base,1.36042,103.910004,AS,SG,SG-04,Paya Lebar,WSAP,QPG,Asia/Singapore
medium_airport,Tengah Air Base,1.387561,103.708291,AS,SG,SG-03,Western Water Catchment,WSAT,TGA,Asia/Singapore
seaplane_base,Steamboat Bay Seaplane Base,55.532662,-133.638167,NA,US,US-AK,Steamboat Bay,,WSB,America/Sitka
seaplane_base,San Juan /Uganik/ Seaplane Base,57.7304,-153.320999,NA,US,US-AK,San Juan,,UGI,America/Anchorage
small_airport,Wiseman Airport,67.4046020508,-150.123001099,NA,US,US-AK,Wiseman,,WSM,America/Anchorage
medium_airport,Seletar Airport,1.41555,103.86673,AS,SG,SG-02,Seletar,WSSL,XSP,Asia/Singapore
large_airport,Singapore Changi Airport,1.35019,103.994003,AS,SG,SG-04,Singapore,WSSS,SIN,Asia/Singapore
small_airport,Glendale Fokker Field,39.948699951200005,-80.7594985962,NA,US,US-WV,Glendale,,GWV,America/New_York
small_airport,Urad Middle Banner Airport,41.460289,108.539085,AS,CN,CN-15,Urad Middle Banner,,WZQ,Asia/Shanghai
seaplane_base,Miami Seaplane Base,25.778299331665,-80.170303344727,NA,US,US-FL,Miami,,MPB,America/New_York
seaplane_base,Blubber Bay Seaplane Base,49.793958,-124.621064,NA,CA,CA-BC,Blubber Bay,,XBB,America/Vancouver
medium_airport,Ok365comdev,10,12,AS,VN,VN-NC,Hồ Chí Minh,CCAA,,Africa/Lagos
small_airport,Xinguara Municipal Airport,-7.0906,-49.9765,SA,BR,BR-PA,Xinguara,,XIG,America/Belem
small_airport,Maramag Airport,7.7538,125.0333,AS,PH,PH-BUK,Maramag,,XMA,Asia/Manila
small_airport,New Barag Right Banner Baogede Airport,48.575585,116.939382,AS,CN,CN-15,New Barag Right Banner,,XRQ,Asia/Shanghai
heliport,Macau Heliport at Outer Harbour Ferry Terminal,22.196242,113.55936,AS,MO,MO-SEE,Sé,,XZM,Asia/Macau
small_airport,Waukon Municipal Airport,43.280498504639,-91.469497680664,NA,US,US-IA,Waukon,,UKN,America/Chicago
medium_airport,Albany Airport,-34.94329833984375,117.80899810791016,OC,AU,AU-WA,Albany,YABA,ALH,Australia/Perth
small_airport,Abingdon Downs Airport,-17.608814,143.183531,OC,AU,AU-QLD,Abingdon Downs,YABI,ABG,Australia/Brisbane
small_airport,Aldinga Airport,-35.288753,138.49421,OC,AU,AU-SA,Aldinga,YADG,,Australia/Adelaide
small_airport,Alton Downs Airport,-26.488959,139.259906,OC,AU,AU-SA,,,AWN,Australia/Adelaide
small_airport,Augustus Downs Airport,-18.514999389648438,139.8780059814453,OC,AU,AU-QLD,,YAGD,AUD,Australia/Brisbane
seaplane_base,Lyall Harbour Seaplane Base,48.795274,-123.181801,NA,CA,CA-BC,Saturna Island,,YAJ,America/Vancouver
